,$\mu_f$ (MHz),upper error$\mu_f$ (MHz),lower error$\mu_f$ (MHz),$\sigma_f$ (MHz),upper error$\sigma_f$ (MHz),lower error$\sigma_f$ (MHz),$S$ (Jy ms),upper error$S$ (Jy ms),lower error$S$ (Jy ms),$\mu_t$ (ms),upper error$\mu_t$ (ms),lower error$\mu_t$ (ms),$\sigma_t$ (ms),upper error$\sigma_t$ (ms),lower error$\sigma_t$ (ms),$\tau$ (ms),upper error$\tau$ (ms),lower error$\tau$ (ms),DM (pc cm$^{-3}$),upper errorDM (pc cm$^{-3}$),lower errorDM (pc cm$^{-3}$),cand_id,comp_num,fit_method,use_fluence,bidx
30,1344.4716586491704,72.31303993382653,1397.881378789806,1123.000215113009,2074.4616185115437,999.9317229295112,0.17261565241393995,0.10826270953177143,0.08556811204667891,57644.43223489556,2.412707544863224e-08,1.6421836335211992e-08,2.041703392334023,0.981188828428361,0.6821793402485103,1.0746489271824295,0.5185496104834653,0.4059595308795825,569.6067205778744,1.5327916355373643,2.172628823767127,cand_tstart_57644.407719907409_tcand_2076.6000000_dm_571.84300_snr_6.76876,1,mcmc,True,B27
31,1753.8735287403454,38.83384592417178,18.88831645879668,96.04458279605205,23.23851802252794,13.841936984834929,0.13679982337554542,0.03160671424843009,0.015146682691897354,57644.43224272159,1.0622898116707802e-09,1.2005330063402653e-09,0.5900089978939134,0.04580417390788938,0.04600941755964627,0.15751881678688315,0.08557026075584509,0.05289250714212199,561.3410860942595,0.5100550925149037,0.5005274577914633,cand_tstart_57644.407719907409_tcand_2077.2700000_dm_558.83100_snr_10.48400,1,mcmc,True,B28
32,1682.0866711980232,1440.496615486832,34.03930468087174,126.72004276170807,482.4698280277841,36.52470910130809,0.06290631678032667,1.502574329465209,0.013961092843146295,57644.43404519745,3.6307028494775295e-09,3.8198777474462994e-09,0.6495653888255444,0.18370504542292845,0.16520118915687376,0.4155419711509197,0.4347762981694937,0.22798346991558724,561.9449710451697,1.2517472340084623,3.3382784105212977,cand_tstart_57644.407719907409_tcand_2232.9900000_dm_552.43700_snr_6.90756,1,mcmc,True,B29
33,1438.4367890594197,12.09237194358707,12.718915197486242,96.87453153205992,15.153188914177976,12.912618728598304,0.1209518132138196,0.013904251394178837,0.013317212797945704,57644.4363657517,1.943408278748393e-08,1.943408278748393e-08,2.114945206672511,0.5862555260004649,0.5351130437053087,1.171342265053308,0.48412987376018396,0.4245760576446235,568.2929111835327,2.401007568412865,2.51564553497326,cand_tstart_57644.407719907409_tcand_2433.4700000_dm_562.05600_snr_7.11070,1,mcmc,True,B30
34,1501.6543084395275,6.31825765094527,6.421392985812872,100.30878118883213,8.131902612337981,7.2552635038236275,0.1912684049015363,0.010069165712481787,0.009737950721200568,57644.43879496617,4.292814992368221e-09,4.314642865210772e-09,1.569188638571429,0.14112670129812765,0.15052166208966722,0.4669021863331349,0.1368872724207001,0.13118315091985044,566.6149570764563,0.7196468051025704,0.7352750145338405,cand_tstart_57644.407719907409_tcand_2643.3300000_dm_568.56200_snr_16.48840,1,mcmc,True,B31
35,1410.1706419749307,7.569828122857188,7.570619921379148,78.70368082122553,8.584275705902712,7.667937800807407,0.1368000175982884,0.012764362921419664,0.01195240863648052,57644.43884518071,1.4078977983444929e-08,1.4530087355524302e-08,1.7126789861427694,0.28740226031582217,0.3804301309320677,0.645990978140947,0.3719185049864766,0.2661399622136749,564.2085752202478,1.4071502372207758,1.3910082251466065,cand_tstart_57644.407719907409_tcand_2647.6700000_dm_562.05600_snr_9.49854,1,mcmc,True,B32
36,1476.8165760699173,17.642548563746463,18.376302099482924,122.8797363467505,20.312368233848414,16.493154753617038,0.07766767660935768,0.012490791687415972,0.0102822934064066,57644.43921285496,8.963979780673979e-09,7.494236342608929e-09,1.1812453431037315,0.3026901490669185,0.3555884526210674,0.5934617038234158,0.5626314889194329,0.2914897683060149,562.5319526769657,0.9726264006623068,1.3350520612783612,cand_tstart_57644.407719907409_tcand_2679.4300000_dm_562.05600_snr_7.30120,1,mcmc,True,B33
37,2559.5312699184533,612.1317513691079,1391.8421602666972,2052.859561617383,1413.0311707715794,1089.3245042476156,0.2719824727071126,0.10107417041387716,0.06363308206786243,57644.440688613366,5.151377990841866e-09,5.631591193377972e-09,1.276657559620608,0.4331834766632952,0.3749132626949976,1.0071871455149999,0.4056525691357107,0.3351145210475558,567.0323431996264,0.8125251841564705,0.9055199221098746,cand_tstart_57644.407719907409_tcand_2806.9300000_dm_568.56200_snr_7.56371,1,mcmc,False,B34
38,1706.8958796729362,5.255398089010441,4.676407887471896,60.55670501111509,5.7948437648847015,4.920802445657009,0.2350091606055675,0.012553240926278408,0.012401292639468821,57644.442997728576,5.384208634495735e-09,5.777110345661639e-09,2.7545894016685954,0.19394851612787,0.21019545742796095,0.7240943263458963,0.3607281345984208,0.23648302023395984,575.2594728717643,2.618152096442373,2.674777133431689,cand_tstart_57644.407719907409_tcand_3006.4200000_dm_568.56200_snr_10.84490,1,mcmc,True,B35
39,3103.2003274818453,194.67496814027984,405.92702986724913,474.9230469774061,65.30191112107964,88.31109797373614,13.562076629668901,23.91974915041917,10.923800653822545,57644.44358918223,1.658918336033821e-08,2.6462657842785117e-08,2.964734194524063,1.6175691691523686,1.275405357460542,2.2828578934480284,1.5558811076364294,1.2286614367446445,574.4142940415572,11.110768271672098,6.138217662124929,cand_tstart_57644.407719907409_tcand_3057.5100000_dm_562.05000_snr_6.00000,1,mcmc,False,B36
40,1411.8505465022283,23.852575211393514,16.899064667146607,133.18039813591517,28.234492413645,15.536819223960777,0.06536128842700639,0.006608533029920705,0.00849797770855755,57644.44359002868,3.0122464522719383e-09,3.965396899729967e-09,0.582530562216256,0.11386583512549475,0.08714408987072286,0.14377975089230854,0.10025389317158724,0.04140172604310259,562.8043597403098,0.4703068181522667,0.3794158028091488,cand_tstart_57644.407719907409_tcand_3057.5900000_dm_562.05600_snr_9.50321,1,mcmc,True,B37
41,1618.3302576231326,18.39669158565357,16.03616716270017,110.114902315093,20.796255976212805,15.157107900336245,0.09855174183820667,0.01472498047303035,0.013935619420182538,57644.44522505795,8.025381248444319e-09,6.562913767993449e-09,0.9089268488535956,0.5076985722351198,0.4568526815234384,1.9416244989301656,0.7179314184075354,0.9332806896088288,567.4291801354559,1.5473273652202124,1.5075950923085202,cand_tstart_57644.407719907409_tcand_3198.8400000_dm_565.30000_snr_6.94612,1,mcmc,True,B38
42,1503.3200194010985,13.89503625384009,17.804765382274354,126.0043371320208,12.821784734979104,12.278029484959587,0.0567611756062859,0.009833618564996337,0.005824358468936266,57644.4467881244,1.025910023599863e-09,1.7389538697898388e-09,0.21051546584295386,0.04084608392219527,0.043689507193535336,0.11764021717256536,0.1300965435842535,0.05033592620640563,560.9034457455766,0.14837465548248474,0.1509667083688555,cand_tstart_57644.407719907409_tcand_3333.8700000_dm_558.83100_snr_8.33006,1,mcmc,True,B39
43,1588.1929684411002,10.374924080724668,10.3461344756397,81.40184783148972,10.775125014236052,9.141235037437196,0.11763782318773942,0.0170052196936923,0.015048254987089891,57644.447567821764,8.825736586004496e-09,7.4214767664670944e-09,1.132266353244757,0.4550410482912184,0.3937061537520854,2.0312535797302607,0.7668593799938463,0.6589367742644505,559.8473033531908,2.627435380571569,2.679809193737583,cand_tstart_57644.407719907409_tcand_3401.2300000_dm_562.05600_snr_7.57980,1,mcmc,True,B40
44,1378.8951187200555,1.3479934099377715,1.3479934099377715,30.83567758215573,1.3440285227146092,1.3440285227146127,0.4008908872883172,0.019393557780612247,0.019393557780612247,57644.44772749575,1.7236743588000536e-08,1.7229467630386353e-08,0.7839810432692766,0.1713189377489358,0.17131893774893592,3.046816428570485,0.20912255302123794,0.2091225530212384,558.8875326707898,1.7290841265938752,1.7290841265938752,cand_tstart_57644.407719907409_tcand_3415.0300000_dm_558.83100_snr_8.64735,1,curvefit,False,B41
45,1668.1901004181038,14.702825448566955,11.660818419590669,108.03923790183936,18.422603329015644,15.684084417964131,0.09887900088262667,0.008574915390541463,0.007991297492877067,57644.449915568504,2.8448994271457195e-09,2.881279215216637e-09,0.9332062495718708,0.1603030193780972,0.2302788440626652,0.38587048863268586,0.2331272382597383,0.16207402633755158,565.9607956257584,0.7981314782311983,0.7370288109989358,cand_tstart_57644.407719907409_tcand_3604.0600000_dm_565.30000_snr_7.83179,1,mcmc,True,B42
46,1682.7789493146793,12.127181559014616,9.06524514120042,123.54532631209531,15.464187260330961,12.45164783424886,0.22044683920144,0.01275191420194538,0.011042443371690304,57644.451605443726,1.367880031466484e-09,1.2951204553246498e-09,0.794652177211992,0.09527093801839047,0.0891472765776512,0.8611138585335909,0.11490136407535599,0.11696663861892533,568.1581093156187,0.4500589365306951,0.4575726710359049,cand_tstart_57644.407719907409_tcand_3750.0500000_dm_568.56200_snr_16.24030,1,mcmc,True,B43
47,3133.0075162293842,175.23230152484666,355.5618751855577,521.7594569488305,53.669814600458956,71.45302154142773,10.750998825908587,12.85934941931,7.172429497942352,57644.45238971161,6.199115887284279e-09,5.813490133732557e-09,1.8208449680115368,0.3211144131320087,0.3441520153859692,1.062796917498611,0.5197554100905659,0.450984825348352,568.7808882175049,2.326107441105819,3.9670056015713726,cand_tstart_57644.407719907409_tcand_3817.8100000_dm_568.56200_snr_10.07410,1,mcmc,False,B44
48,1706.5068239594018,1486.3710735242275,57.3506623700282,161.9885127793351,474.9685137439837,74.46033785070036,0.07367998641911451,1.8058069800092171,0.017109765809272072,57644.453937472645,4.474713932722807e-09,3.812601789832115e-09,0.8688420079676217,0.19555630638514432,0.4358830088214419,0.4647069754015432,0.4106546674641541,0.2242314456805831,562.4768669437028,1.3875343427620237,1.2046243453586385,cand_tstart_57644.407719907409_tcand_3951.5200000_dm_565.30000_snr_6.13360,1,mcmc,True,B45
49,1371.0045365777805,2.1478312068700234,2.229256436441119,61.48904781114578,2.3088367397066776,2.215078280947921,0.41383632574823376,0.012678991699542395,0.012414376874109291,57644.454477403684,8.207280188798904e-09,8.236384019255638e-09,2.7656087168151338,0.1714454679338795,0.2043305458362914,0.5797163773520909,0.1403945729858519,0.11369661024408395,569.5990559448829,0.8297861256764918,0.8262579933322058,cand_tstart_57644.407719907409_tcand_3998.1600000_dm_571.84300_snr_20.50630,1,mcmc,True,B46
50,894.5075024703189,762.0894919332526,1126.3155899325925,2011.2229526779931,1426.9934789655015,1715.3321255649969,0.14756415027569655,0.044851055060256856,0.08553177872283657,57644.457883227464,3.14321368932724e-09,2.6338966563344e-09,0.5019362073166461,0.11644537495758367,0.10825865566659404,0.2302067724829261,0.13555662661816462,0.08910609094932813,561.9360496800725,0.2577489461082223,0.22059128263242656,cand_tstart_57644.407719907409_tcand_4292.4000000_dm_562.05600_snr_9.51413,1,mcmc,True,B47
51,2930.1079795149803,301.6984621993797,1238.4342026168695,554.920581308236,2490.569338261398,124.14138786201558,1.2793966723993144,14.63489912708559,1.104359758304248,57644.46450748822,4.20550350099802e-09,1.0346411727368832e-08,0.4399239442361471,0.3701300756355373,0.267046724843452,0.746212455372792,0.5586814900542676,0.3487185389373533,565.3368842775441,3.5052408517012736,2.291545650468379,cand_tstart_57644.407719907409_tcand_4864.6800000_dm_568.56200_snr_6.72464,1,mcmc,False,B48.1
52,42.021699221204244,1287.439656764129,524.0128340581954,546.6649134369038,543.6137412577974,417.62403646409376,0.6809333557306108,26.22631905250753,0.6047902582435095,57644.46450754992,3.983222995884717e-07,2.9547663871198893e-08,0.8509937402571531,3.1607072788628137,0.5917549882052555,0.7393982987249901,3.5713609088384004,0.3991404738257817,564.2415246943629,145.42471214465039,178.766732664797,cand_tstart_57644.407719907409_tcand_4864.6800000_dm_568.56200_snr_6.72464,2,mcmc,False,B48.2
53,1662.7865715963565,14.990226547892913,11.38795495765703,135.63920209802012,17.25201060081517,14.123430256598668,0.489809953390869,0.029315482368288293,0.02577305644502087,57644.464758928996,1.3744283933192492e-08,1.4450051821768284e-08,8.33647719635518,0.4778664110401305,0.5268127559651292,2.020311818956458,0.7340842891616659,0.5608025738775297,568.0209477104653,3.8950787047050426,3.654518093625484,cand_tstart_57644.407719907409_tcand_4886.4000000_dm_565.30000_snr_15.69560,1,mcmc,True,B49.1
54,2408.606972345748,713.6065404325627,1401.4655089122293,2188.4012333090955,1310.3958085559113,1218.5311564976746,0.1565159199761888,0.046766615142038635,0.03859236224442364,57644.46475990278,1.382431946694851e-09,1.2005330063402653e-09,0.1856763007450276,0.1360710991962898,0.10895099721510522,0.5524601178344175,0.15779947245234738,0.1479334978660703,561.2881552249742,0.2687442931970736,0.15673421280496316,cand_tstart_57644.407719907409_tcand_4886.4000000_dm_565.30000_snr_15.69560,2,mcmc,True,B49.2
